TV,Radio,Newspaper,Online,SocialMedia,Sales
116.6031869068446,30.750361334958487,11.752624677710488,53.414508884676934,155.1055233390021,236.83577173926722
81.40470953216877,49.50269250521316,64.92103021160635,147.97728731894696,90.65776694960552,287.3607872302037
248.6212527455788,7.004200761826201,74.60448792654233,90.86622290353307,104.87805386551601,290.6997804370196
107.02599800807678,25.916482618186837,58.336876509715964,35.584018760399175,88.15254938764564,212.2607223557871
84.28035290621423,43.86865359639777,96.21725484745419,15.267370893060562,80.1526121750652,240.32601194425033
162.80882494747453,37.03843088771022,37.48705795237041,22.928870877649803,111.92806626164358,251.9936438000487
42.27726749242879,34.8507870497634,28.571208628186074,36.89365925767622,31.0480491861425,138.24679679488483
240.6590942262119,35.12420419935546,86.85991281894603,24.10220598893335,36.38562609905422,287.5665511399617
22.365193103931247,17.97455756098776,22.359583851945263,27.985053607695864,172.35712420270346,175.21573763325276
296.06608098015516,14.679592213224668,96.32225394406113,42.76427530407707,189.22309242672654,375.462587373415
231.67343078899722,40.46805777392568,1.2154474689816341,26.006039294213224,74.66186325595059,239.4734463228061
59.61470446025172,40.50566973395904,96.98788267076391,134.5148136939638,54.148934628710755,251.9752753596099
1.6566351370807197,43.35361592900519,4.315991195057611,12.03506184924633,128.79990864780316,157.7869695904363
244.63842853645025,45.66202762782356,89.11431136980711,78.6767084355382,81.74683421961927,349.6561402303501
212.05720315428513,25.56711994304689,52.77011090862999,61.55952404844923,5.077271132068972,226.09105266632426
218.7021504122962,25.07581473435998,99.29647961193004,147.35679253629095,31.230519473238072,301.299630265751
231.38110400578373,39.91475894833876,7.379656473539886,16.805835325207852,143.1944457694795,279.20567368312766
22.21339552022711,32.49819653888826,55.38542844013208,59.67833985686124,131.78478838203029,213.92307923043305
107.53971856328178,35.098343862885166,96.9302535619099,145.42056499130533,5.419198500696698,242.92718244484084
34.760717857538914,39.789633471805054,52.30978441701488,129.82606888409703,44.39443238658989,205.41340430275775
258.93102776267807,44.50026709087832,62.93986381352625,122.56081064239198,46.21495931761428,328.04173413890675
186.98943804826737,16.89975784257679,69.57486889846172,38.68542405674098,134.37854871974568,266.0693422964797
99.26940745579475,18.7791476319972,45.454106476777326,25.633138108509872,3.942107550872831,139.97734549021527
19.067505085807092,4.69909699204345,62.75580800840635,100.29648298866465,20.82171639691477,132.1024750359455
93.29469651469866,28.9140070498087,58.43143119231002,139.40639836913786,159.98321707463788,289.6089068066953
97.55499660802411,1.7971136898371043,90.11580104909889,83.51443395208946,35.70893241086672,177.44685480081282
218.88185350141922,23.27990090662301,4.5446380341457875,85.74190342048497,130.54922157037495,271.5976459985896
191.26724140656393,27.13223173537883,28.096318959223034,41.99686404904263,47.6365562093453,213.05235487296568
266.16382277289796,14.32706260641422,95.04114840765587,115.42393997879053,19.888278551869032,292.4965736674312
141.66447754858478,29.541663028450536,89.02637838909163,28.056562283628505,48.634438199890816,237.91750871654997
35.87827378149051,1.5250124969524714,45.56567527857129,48.55188546063655,144.45338637113184,167.33067820063732
213.9734361668985,1.8674094374607209,62.013259780153675,63.81546579246252,171.13929362125714,287.41539035279493
228.23551458506924,41.13002803298291,27.738118298113267,76.14155680266825,166.0439729133983,328.41589247972195
168.38315927084886,18.009532070563143,18.81211597237613,36.36145986226204,79.43670592369097,192.92631622134223
231.2901539863683,6.353025632594239,46.36984049399822,17.22552371088053,133.61702731412925,254.52829479633502
148.13867890931724,26.112163002740218,35.33522280260528,91.5930063662449,40.996859083164196,218.18034723457808
156.81984881459823,38.499677654930544,58.365611185087204,43.294582986038364,58.629546052202656,236.92287304981207
128.2623055075649,10.791051374842159,7.773463696498483,87.18573321339184,179.26716370422395,239.31268566968023
7.625738023228557,31.144523790950014,97.43948076661665,23.154407291130347,2.600384702147207,139.47717049204763
32.367428097991336,4.2673732496884,98.62107444796028,72.17101527822263,17.101706170893614,146.6909222181661
9.428755706020276,2.584086058430385,69.81617140197451,79.88841488273788,41.57725102920546,136.99820562202441
190.92312337913413,26.5677315784074,53.60963663441204,7.773530523364036,5.306440774763943,186.47883751086897
94.306794322898,27.031756080505325,30.952761628632775,50.49064172908809,36.287087017959465,158.88927611206975
152.57120734941083,31.871495074910328,81.37950197069486,20.162201540846137,116.60831219393843,274.3091699846042
272.2699421778279,36.30456668613308,68.47311725538793,9.506245570915162,84.2849101184996,306.30590494448245
74.78766874466248,48.79260397312673,16.26169393448913,148.49403485849177,178.53434221539496,307.7176819874776
123.11487691068892,25.815017415059767,91.09271844938425,48.353076746208444,163.4887123476882,294.3989665262292
226.6653415629146,16.1478236470623,82.2537242923169,121.48116687819522,68.3634703395752,292.94610175776046
68.63944964748674,39.759309738435185,94.9799913291924,38.19609821456458,51.8846866862585,219.80720881287328
23.093972948637898,13.541612563103712,72.571950838836,102.22540833358939,75.93848163345338,184.65654112258204
86.92543587413041,21.948571035281805,61.34151959357899,114.03417898345299,118.05898850296155,249.87611380663816
48.366386176201324,3.9228190671132976,41.82430362906189,89.34581109117664,53.61272816457525,139.78676571986622
278.90929570277194,1.2675371707728755,93.27284833540132,70.73642828252376,124.8297815698268,325.1727611451775
242.43611386932508,48.132420733896254,86.60638895004084,61.77613712209028,81.88233043824809,343.7274913645489
190.02112695312704,41.79900602561029,4.521867010618941,52.330239981449296,110.40943617039605,264.9629320724172
261.43817705631534,34.798710304684896,2.6366974497252005,139.4293716371739,87.22530582706334,306.1133237890484
241.10162306973433,20.447647220713495,37.64633668780496,124.59291116815938,58.89315190838354,271.9121832581105
55.97101766581075,8.664716003542289,81.0553330781833,144.7540365999769,189.69066139243134,280.17089590056327
267.76769954699336,7.8218521335543025,98.72761293149445,18.64458352283171,152.72115883195215,329.84903056672
161.8026725746952,12.512144908229766,15.041689110352818,109.63012128054663,28.02263515329051,176.779687276196
242.23204654921875,27.461333235306025,59.41307153521351,140.75106852315568,173.69359517958256,376.2571242635942
268.82738997704797,35.72979613500312,38.08908566310215,27.18495992484902,97.48623964990273,292.0697828534446
95.40104249155917,33.009868835886564,96.99143978146031,9.974440105016624,178.91044537881828,286.5890997306034
33.01557735830303,13.996694847297142,84.21189231357087,111.16809739350886,159.97105118946305,253.29328455371473
68.3805487625825,47.743264033159704,83.83287047111378,86.17096697698679,85.04270089384669,260.9376824280127
128.1323365878769,36.89484583478843,46.86931597949703,126.27431651374081,4.49386166402348,215.6551845764602
245.40442977674795,27.717702625570034,41.48195023376652,20.965856493943424,53.735471876989216,237.14447900923693
258.21917497690305,30.58603731171761,27.340707193070624,119.29009677898352,108.32684293217338,320.57055079221095
2.085639159357211,20.980003121389494,5.6375496650927115,30.24409800716168,126.69564396522945,137.80155551503546
153.22419077326973,12.386549475057873,86.47223762550531,24.548391429855677,51.577537086640454,217.30463837752924
125.22330094463369,17.798633932563078,81.29010091300776,24.63986968964894,27.871214814564826,181.25245760010037
66.63234314121908,37.892305523218454,99.97176732861305,122.18620803470732,166.9860473598598,320.2967302535849
35.95961020010484,0.7196744314877934,99.66368370739053,99.77958310443002,196.88043614071043,258.11090868720953
101.28455142108838,5.803632025345812,55.543170560262745,78.4598137153679,105.13803646053717,210.58195690203365
282.87291117375577,2.3001321010876374,76.89874151805105,53.82457261852537,34.3358571696607,250.3706384884169
96.96087960622657,2.0364401159485066,94.47657298824281,131.58008112196623,54.461465303873794,214.37272032876848
155.63718652300983,42.77302920055036,84.96473906774115,58.86676611339531,3.6781353094933467,240.2465245893861
210.90568766855336,35.18289296900118,24.734810174319765,122.48991592073656,182.8597613120998,345.1864191811386
109.0888807137882,23.70869145436626,45.05441353100935,65.87023628553277,23.550216578028227,169.89162339842744
291.5346248162882,4.891708032550074,12.915941515149498,56.541664413736136,115.30329510285071,264.91512630927025
288.7341884826334,24.58079375584162,95.40510272587224,69.40196785044097,54.8110441374412,324.0374291551296
75.53468874760925,23.673588539028284,60.617463445088006,45.20668112462131,110.83560050315869,205.16140784859707
149.17455176771563,8.660093495500758,22.864280550346272,112.14140702643766,130.28407767037285,237.2742702958845
90.2634929450309,21.692582461898652,67.17006844058567,75.40805851387188,165.94836074144033,260.9213038494905
85.45214831324029,19.92523671986867,61.81282404578958,34.8319042720226,41.28425435212064,170.5614535331815
11.06608420635984,30.792504902610823,35.81627180328405,134.93618599118528,2.1991657316960955,134.4712290309679
182.86930019396905,31.75468254338219,11.355759219962902,57.583683205981714,27.377126013761455,193.6808450203235
150.80370696865845,2.265200488602226,67.15731955927996,81.53292916709829,180.00372836962103,278.311245972663
15.443625374996806,18.73063073132356,52.03077009037933,135.97081664468203,174.77801551250306,249.32205395929563
83.59393927098343,31.29299578571182,77.23183917356393,93.63569938709881,119.48262043406166,261.61385144546574
272.4797657899961,25.156812929004385,52.01635011119934,17.53470610625461,120.10337208673067,296.6864554274185
71.86856720009173,42.824492059416116,85.21815003185401,140.97481854202127,133.00733490925109,315.4238404210299
43.46846162736693,32.93468158094725,55.190683877448556,94.15620796071268,35.07425572468992,171.23669901633613
146.8358280832689,8.146721354071484,56.093797153538624,50.23584219856292,182.88238918499195,253.73339468753858
295.6951362331802,3.528437370021492,87.66536026583451,20.89081089950809,83.75410497841462,285.3148359548252
72.61658145345012,32.12096391031578,40.3482866212397,119.10377839054439,76.6277056498995,213.84140085146095
201.64066422176356,1.3255655270810907,13.401522845064074,93.01091338927702,103.78354105656751,216.558072297046
228.48588459861529,29.288779063673164,2.8782676313338973,80.01916379644823,9.39319335501101,211.3762620048338
71.2912631977199,47.01151207124788,75.5137255673619,134.08388745764364,33.256673751215885,243.82907040552806
218.46490458355788,28.77370889379395,62.03095513534647,118.28958168367961,147.6067232852741,338.874157718165
110.33493981577597,19.408496310326097,70.40797680992236,22.751231959912676,16.559733585025292,156.20060908194858
189.69174917807385,32.16441092211766,21.296416150891073,46.75831016933223,120.63042189327764,263.4438461229373
190.0589132282684,22.912644524575832,13.637147558676975,37.273370972169865,49.06982193626419,196.5466741324916
160.73240522242753,27.280839465796745,1.4544665667881929,111.59194388590154,77.85912280839531,223.16196032716147
27.08693101632249,47.07324043882626,35.058755880659696,5.029865210366907,57.738747354139974,164.5828347597315
250.5907486767714,19.305131890038712,58.991768685463306,85.48345273069748,71.13454329298983,277.07099348971025
96.23401949152075,48.05952819119571,39.22440450997323,114.36880286110357,143.8091810368491,282.06878910146236
55.95555311995627,45.26753209780318,43.747492202372904,131.51484551426242,59.424343124635,221.3033229794237
12.232542466429175,9.789556739464821,90.41586944937484,51.31226230738612,113.28092805937943,182.35724663377883
177.26788295647253,3.4680650437582727,34.82554670233004,123.18859570080193,95.21008043981993,235.83210552633088
203.26930855268472,5.038900068871333,51.39894891598108,16.594760543281083,132.73423307252963,240.24453239238468
4.976348678356846,0.9110912825774864,78.3653012741143,126.96784376017773,187.3659478649516,233.67750536053822
153.6279174897843,4.72214803779642,39.65427823212701,19.123299349797364,146.51441944205007,210.95544984827245
67.94873255938138,34.150338670817845,62.20867002278735,59.59309358405509,42.98807571815135,195.59484918674778
193.55183712283497,3.559432423011449,86.23637087467452,119.59430486693304,6.2366270122569345,223.64946907037137
52.309928701497434,15.948781514688065,94.9520623657642,22.487614102316066,52.45280885996502,172.59779039366182
207.28132143073978,42.24376554847273,14.707348092903793,34.387709284896225,119.01558614005097,274.17951483298924
116.02060389016123,1.1635967867912933,92.65876251614944,108.33788525895994,10.285162696850069,186.40684870403513
281.01899662102034,40.72342412944679,49.21162930795382,108.00548048191115,99.27324944024727,351.6577532783219
41.256283243797974,14.092738738669997,25.824438829895836,96.1721449327946,119.36856978337784,182.1728995540622
102.31990531507755,5.908241381082813,45.913575623826134,104.092266670065,66.84877816339217,187.1216050312403
34.042056372176724,34.836858268207536,98.0032575285477,81.40866650213943,154.18244074916439,279.5972895593996
277.4080854835688,31.4471423389942,49.26180939928696,37.769858836042914,21.31965062675436,259.2403625887537
263.2018060142943,43.873600676352645,32.875161028750824,51.85439902558792,15.027556347161752,263.7272289482765
77.38248831454668,36.75355219019429,63.34008543167258,27.23965752021385,145.63775124072066,245.9894675258174
197.99521381025372,40.17404651924243,24.014561877819308,136.26758420004424,99.09826324123969,307.2354477004729
245.16666006036476,14.101728628565324,7.586332810866391,87.50876921491808,137.68047928554722,273.2761896876361
166.5602434798387,8.871977188986142,12.887972191064922,60.12771251454598,86.96546772074925,200.84473585996605
158.89517350680194,37.53073758204292,12.804583895777244,69.3008705466199,49.280406647821366,211.79470430762848
72.55568727013551,40.3417369633632,15.190269351229436,142.0925009417723,163.82046353483994,265.3990406129958
27.930830341769763,49.52525710003366,13.882717264941014,23.00271046741203,159.88317579379586,213.74271464419036
269.16472738599805,20.630883845571326,64.08747448032146,87.93447480251959,138.93929417088535,335.5220297337457
270.12541714899913,18.600904289639157,18.188008439914483,75.8833018326699,54.42902744599254,252.90962586250555
189.93043718198038,38.82064803709984,34.56672833238632,91.71813531519717,118.04613337381741,291.64471473316775
101.70893731461021,17.040177012650894,89.67884099060119,2.7165275731260765,72.19477938800536,191.36248436568204
104.76287238379827,46.537866280178235,47.39616402628724,130.81858634162273,18.316414665326832,219.2351301116851
217.7867036610718,42.92063759215059,66.75577385210272,139.81774237254186,183.46271509244855,393.7465443234742
269.1330779857731,21.44970136875092,17.231987120162984,84.76997753838134,27.36372618379228,227.01031212261017
266.1259272795352,37.54355338957487,19.228901880867078,104.49762358153384,190.0474707641605,360.7465428144181
233.96266375728715,37.727143704234116,4.086861626647886,138.37490717659435,89.20115459159115,299.1055794799622
